x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0.22135426184812915,0.5023178536302914,0.1191225241500642,0.4884578482828211,0.41452933759973903,0.30142801440514433,0.20996774942372334,0.375824004250191,0.4017947700636659,0.196772849766834,0.3415234322087268,0.26572939118773237
0.2140381417938621,0.5018741291190676,0.10690010497134289,0.4876071441958653,0.4160907549736262,0.2872102660664738,0.19527188138838034,0.37346071836003314,0.3951168254771355,0.19157440126345726,0.3421824963271027,0.2581434253475272
0.22144225332298367,0.5085635094156901,0.10336976936895015,0.488748193520915,0.41963889596767456,0.28642849160726774,0.18902773119347693,0.3677682885775112,0.39573357235413775,0.1954914216571379,0.34379353750518016,0.25753921540854174
0.2277447840443569,0.5210699195096469,0.10550536044725883,0.49883735544049196,0.4335768619826099,0.2969018339617519,0.19083352507137355,0.36970603821351716,0.4089149614555986,0.20715341956869013,0.3517888987000005,0.26469978370845604
0.2425760091329231,0.5401870531736429,0.11777904785366977,0.5121698196150233,0.4542090018356661,0.32004021065520527,0.20522795225464316,0.3744891633989517,0.43257989195455293,0.2274621647133361,0.3684856544107558,0.28023698918050455
0.27079297087566223,0.5711507221402392,0.14997667535742074,0.5393226499279278,0.4830561406409008,0.35281655575795273,0.23284377931855435,0.3910250062640671,0.46808116555432894,0.2621270086136548,0.40083159701566123,0.3132702795939403
0.28936883955641707,0.6047293919747156,0.17308216161088819,0.5691889879275791,0.5136813773889182,0.3909170319950188,0.2649468046932419,0.4141752043094829,0.5068277609946233,0.2932672418875032,0.43644772571763285,0.34906896051694186
0.2939922883032953,0.6386949269432664,0.18490293845776642,0.5796431152526597,0.5263176395366016,0.4388467552866202,0.28430472391709255,0.4182779373956643,0.5463310190986719,0.317833448975615,0.4558566465300206,0.38135358064435315
0.302410525422851,0.6674692442799072,0.19707652286666477,0.584114324792118,0.5330480244868036,0.47637828666923987,0.2951236527394018,0.4235003161946316,0.5819180037913816,0.3542856127932427,0.4697993304216735,0.4106736028840103
0.3105179902614837,0.702467426885979,0.19992933632093388,0.5935711478001053,0.5445228678655153,0.5213581077309414,0.31767362134463045,0.42680659355885175,0.6170554614859535,0.3853557821193991,0.49325547220005306,0.44452444940811914
0.3093915133112111,0.740568515149767,0.20279363800536418,0.5994023916853718,0.54971884630305,0.5746163152902857,0.32966387799953917,0.42485144766106975,0.6592149849014967,0.4123241139811852,0.5018785444802851,0.48117884254893095
0.3078135179459902,0.7688742253730567,0.20374285778369297,0.6006633417642686,0.5487475969762707,0.6219916230625574,0.3382170506260251,0.4189530045936992,0.6929744804355696,0.43750765253994983,0.5095112253586002,0.516411629091483
0.30504781621903937,0.7902176613503716,0.21232907350448696,0.6011217255556605,0.5475128206455965,0.6635866902243175,0.35037133071133714,0.411640374434598,0.7163762273421922,0.4554743713232977,0.5168934909946766,0.544897822558131
0.30500403175932284,0.8030288667051362,0.2216148958177404,0.5952636049511658,0.5461525559387748,0.6925564926480228,0.3670793942899094,0.4062877860748698,0.7315143178306235,0.46939318332710966,0.523490917199266,0.5637179362878291
0.30471683224949464,0.8088766487269181,0.2255213677209388,0.5911916289039667,0.5410893429579138,0.705889715543717,0.381729287988106,0.395185249122982,0.7374486607035762,0.47359040066027647,0.5287868824735265,0.5709549441958699
0.30825388438081947,0.8020029908888785,0.2242288709896689,0.588797782491153,0.533389021783807,0.6977621609874888,0.39621483277873054,0.38940280976469843,0.7268418813880048,0.46673562297838145,0.5344524457482674,0.5668745175624094
0.30135158616227326,0.7842318630048085,0.22251043088128117,0.5852577076857549,0.5180084596370544,0.6688741377747179,0.42114723521398006,0.38105388205391794,0.7074007653411241,0.4494804116311722,0.5463678916065978,0.5494611989664704
0.2866026419879919,0.7532841479469081,0.21261568970899883,0.58705680026401,0.4899622561875701,0.6259975581912294,0.4540441232222571,0.36985618835697087,0.6668501701158837,0.4154972451588911,0.559019246006018,0.5176736327573491
0.276951139418445,0.7143464162011596,0.20794890821095127,0.5881015883235164,0.46016046078578654,0.5671942036927068,0.48204320841965204,0.3594640145197761,0.6154056712378786,0.37475299332049566,0.5753067812983577,0.48198817702411784
0.2685402131333928,0.6668324553234349,0.2075110672308246,0.5727953575961211,0.41992817883557815,0.5115207972641199,0.4927663072888944,0.34292622122059097,0.5568212623892654,0.33416943707588537,0.5759298989483337,0.4429723621680081
0.2564715755184915,0.6275586357041322,0.19901209071309692,0.5583524446563769,0.38178946016863763,0.4659170006635491,0.48927468730575047,0.33185119512723543,0.509547786824642,0.3027328613265666,0.5664613307838975,0.4128959377265839
0.23678528616970815,0.5818478372110397,0.18083532152415424,0.5315330914586373,0.3442267729248338,0.41699591997073976,0.47085755086866676,0.3098658415739424,0.46054649263264263,0.27096583140275926,0.5431575350335902,0.37917816888075767
0.21086658414705226,0.5388309690021267,0.16175440116387368,0.5038092866505255,0.30912333325880587,0.37802432938556685,0.44397894069309923,0.2824580337316656,0.42155836411112785,0.23961941986978044,0.5136180059752864,0.3418486105930071
0.19297163314400115,0.5094792781111827,0.13900306793922773,0.4804197219970561,0.285951626966707,0.3462073474902539,0.42248178748469845,0.26246894151866423,0.3920829501328592,0.21929427830435763,0.48372839634153214,0.3107724953125031
