x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0.2595342765645722,0.5172474757947976,0.11432878091227518,0.49964778218539396,0.4002446740385591,0.28795755473406615,0.1688113152267953,0.34652311436319494,0.3617659174572087,0.17000173263274398,0.39292378551745843,0.26845623674123414,0.3657680659581346,0.5451651783641147,0.2167864787630432,0.1867045645806468,0.3246139742246659,0.22521465507634988,0.3266031603736841,0.431605794915054,0.3761167568962473,0.4595914365365044,0.4555265456990011,0.1253337510352129
0.25165217578145516,0.5225734234226578,0.10996109260888072,0.5048806725472547,0.3990977585369718,0.2753910407040958,0.15078000906214153,0.3430386702253477,0.3637112348902829,0.16647239753691723,0.38854419541453494,0.25938219461277817,0.3544166968664535,0.5413592762321016,0.20614145021507352,0.17718018305538083,0.31902596764978625,0.2193331573359343,0.3024751263466978,0.4327779437325515,0.36883515212504725,0.4554929649810454,0.45805675983901073,0.10934045409799205
0.2574296273476025,0.5308912393504691,0.11158550102595347,0.5093868970193192,0.4065995707761154,0.27520868911758467,0.1569181552945244,0.3380815082432502,0.36383389547435824,0.1702659099264176,0.3806237297945041,0.260027927032994,0.3545697370719202,0.5458947717021875,0.20208397299535102,0.16958151822372614,0.32251514032745854,0.22656000619399988,0.2817813672201469,0.43435583661903465,0.36707092751934434,0.4586297976577544,0.4606698166915868,0.10342911844625131
0.25788221496510566,0.5469547121165174,0.11890564497951513,0.5200211195879053,0.4230704309837887,0.2850976386679172,0.16228031941104074,0.33518367125914406,0.38254002890019634,0.17670052434071884,0.3818409393043235,0.269744328077616,0.3732181303264534,0.5559863662324808,0.19766613658681628,0.17373322208948783,0.3328109812600365,0.24343681439081916,0.2708862237401274,0.4419318536520234,0.3752118854966295,0.4706523337077479,0.47034676205163645,0.10865260409773954
0.26811983002495426,0.5700806071569271,0.13494952535487717,0.535381433039547,0.4467941231705964,0.3095204981030415,0.19178468974825194,0.3414893204875993,0.40869403444538155,0.1945948332261649,0.37731415786718087,0.2897903161503983,0.39816009049245804,0.5663694704860675,0.20284383830523275,0.1923102354266937,0.35350104296139195,0.26313298347941294,0.27328873588338143,0.45647964855501144,0.400184696277789,0.4933919951856248,0.48508050972585764,0.11977878585677966
0.29420095656907586,0.6030877712055185,0.17088367119014894,0.5590287639949812,0.48639555106763105,0.3426423373481992,0.2261842042006075,0.35860558141671306,0.4438234572758538,0.22666548686857196,0.3883223958845405,0.3251536037718503,0.43438488812806403,0.5925106628859003,0.22847883057664445,0.22230629726278273,0.38646028719208864,0.2986654068378555,0.29244782912250905,0.4817569835061615,0.4456448523171721,0.5270594724277006,0.5097684498441091,0.1470270809371219
0.31171590847474584,0.6379140423751627,0.19794018434616673,0.5888455154840528,0.5191239862271636,0.38173472889148113,0.24199793198822608,0.38606470398452947,0.47641819703150096,0.2585725762521608,0.40839579824848404,0.3613660655198033,0.48132385178781834,0.6165563202237401,0.264449558303376,0.25824512371394714,0.42512610625638997,0.33052495331316756,0.31035115778470956,0.5129528360148573,0.4841533676170496,0.5635700133811881,0.5381622190076011,0.16449814539518193
0.31098499637515487,0.6765389182800978,0.2136276096405273,0.5970035026901741,0.5272983246902452,0.43080382113053745,0.23503363468802319,0.39122461769881356,0.4957021686289634,0.28358320303189744,0.41475292983093254,0.3951277108458076,0.5341130892097332,0.6296692508748908,0.2989230987448435,0.28573951368831935,0.44792350647422924,0.35717183373748856,0.31996241085803584,0.5386029662852815,0.5162598256392893,0.6031439477309136,0.545912526913902,0.1730545283710071
0.3184362898632595,0.7079088588414189,0.22629418788657119,0.6007177272518446,0.5249818364377751,0.46791535974246035,0.2426531540787817,0.4021933076352336,0.5094044399197742,0.3237080356826958,0.4205169164810198,0.42153130404476513,0.5773665263211839,0.6433704777776452,0.3527534719077118,0.30623650446531886,0.4658086282715352,0.3864104364348978,0.29207000460154664,0.5627670606417925,0.5475773136753321,0.6362404078450966,0.5467872543205836,0.1829124275293853
0.3254515104214576,0.751599360908663,0.24296864213231256,0.6071206883913168,0.5309129815763393,0.5123516678499023,0.24181145349247368,0.4133309368773185,0.5191325556180449,0.35903067716688986,0.42667778022233843,0.45506476184909467,0.6209870072161529,0.6593513278180694,0.40998247818108224,0.33943602021789515,0.49103561278564134,0.40601529737381725,0.2947374853529338,0.5868789052032699,0.5850860044945948,0.6743956870368423,0.5553893259228687,0.17880661551617558
0.31472224736269416,0.7976102352420118,0.2560267710521621,0.5990627801735121,0.5181892569410136,0.5676951792876868,0.22784917341780495,0.414744059599071,0.5370762678193161,0.38691184435183873,0.4330607337180869,0.49374545763967864,0.6715549301538102,0.6708338588788547,0.4570381139347031,0.35908478036534835,0.5023747454654997,0.4337661196101682,0.29161818438202364,0.6144252968990057,0.6246303245450461,0.7175180706064644,0.5589171331456035,0.17402893185929086
