x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0.21337223697346971,0.4245123002118415,0.36276919635428073,0.2370965750645572,0.3545075679093306,0.48872809700381287,0.3029324408018564,0.317697665642654,0.48921104938569376,0.29898041004091724,0.45607759763519856,0.19252689596886058
0.19760120169996256,0.4017001004195236,0.35669562104857466,0.22599336047867294,0.33706673099254564,0.4852213117589651,0.28708272808019675,0.31433124349313246,0.4638390813017429,0.2866899045483625,0.4473650766571045,0.18037194010536145
0.18975342415186386,0.3849709427694768,0.358257814864306,0.2225672578193022,0.32819669591705536,0.4850192858803443,0.2818509419221626,0.31444649152999965,0.4500364786826286,0.27934831151843176,0.4423781309220307,0.17985101322366684
0.19245399316139572,0.3807067151207545,0.37027254283440253,0.22790695714602524,0.327285398563735,0.4880582337932975,0.2829679608897754,0.3182033980895594,0.4475728173592241,0.2748547816296642,0.4459888265316176,0.1794026446831395
0.20466107758692803,0.3913728690317105,0.38893031111090814,0.24854103103627156,0.34118531624690596,0.5046361042739996,0.29957683821530523,0.3293065448914396,0.463243354735207,0.2804258751770979,0.467342189821715,0.1872304727304622
0.2365034207977876,0.4137350158328685,0.41995899978792395,0.28633856172207417,0.3703384846284362,0.5433428640551908,0.3307131401272309,0.35863700624380435,0.4885495575954505,0.3019512770218138,0.4982766161338343,0.21232310602136947
0.26298154907795596,0.4352604109710655,0.459345441129968,0.3173986747549525,0.3910036741150118,0.5906068380950087,0.35583365585831966,0.39657404613933134,0.5100723638300527,0.33268092399753374,0.5276349921924914,0.23869104199183439
0.2796618570136885,0.4729255654133871,0.47431226217479905,0.3375210228718688,0.4213104946192445,0.6021873953838499,0.3809520225214464,0.40920941124297855,0.5491939933836785,0.3491361251391589,0.5428729303387144,0.2507598730645409
0.2993415347118002,0.5166882542677909,0.47458811080316327,0.3626778175939642,0.4545876936235342,0.5847859728683196,0.4102887177720255,0.407807449736179,0.5951870591331463,0.3640345896420348,0.5610440602969768,0.2636069547046239
0.3203711372211312,0.5661530797597608,0.47743838330473554,0.3868705088475389,0.4900164176565601,0.5660122995265537,0.43713460160302375,0.4046748749988002,0.6509558298022997,0.3767777584535137,0.5791080552760521,0.2702314584251024
0.33142570440317737,0.6182113683729871,0.4753556057057387,0.40788648802212524,0.5284932001713065,0.5403557132366976,0.4671115828450998,0.3948561083685206,0.7075195339228347,0.3804704145355997,0.5933195293721786,0.27244058475329985
0.34503828596109004,0.6641129151517093,0.46736659575392253,0.4243981585984896,0.5619521435136371,0.5114050642795961,0.4947032383733258,0.37678526780257593,0.7558888606011567,0.38471075359971024,0.6029678437084934,0.2739494657781003
0.3545399881426678,0.7044354125359734,0.45806966939413346,0.4400023666320974,0.5974322139850573,0.48172631876951766,0.5212704614041661,0.3574556663133989,0.7974812867092385,0.38682089635251093,0.6103676662278584,0.2726749070800478
0.36229104926581585,0.7336078643774975,0.45291881714794946,0.45284981162547566,0.6217169150760737,0.4632310520866348,0.542326567749491,0.3447947594377429,0.8293342295867031,0.3931106020568701,0.6103792209092399,0.2706492239977875
0.3682982241678767,0.7506503056561104,0.44758171042848816,0.45937217163073646,0.6384989529535862,0.4468935390218472,0.5571968431014739,0.33599128814382495,0.8454048131808525,0.39767244676856484,0.6111238513010495,0.26873649772712305
0.3751055693532692,0.7546577751718059,0.44199077111896656,0.4620477348002942,0.6416272863559903,0.43985559502106053,0.562660978981504,0.32866554280175037,0.8474633522686368,0.3987562442891996,0.6107323963902198,0.2680682535290467
0.37553255886805537,0.7462552472367864,0.442246065349083,0.4569389314863038,0.6344728813696431,0.436684794384051,0.5557971692000754,0.32490724035901547,0.8343512924186395,0.40931271126921565,0.6059314998235007,0.26719516412624605
0.36841013668934414,0.7162181537191509,0.45295193687373264,0.43811207260038076,0.6091971197534208,0.4498749011100558,0.533559330959715,0.32954191183816556,0.8097566432103149,0.4247674115210176,0.5988751503792008,0.26775728112857206
0.3709518903591809,0.6738320808479098,0.46662077259780743,0.4213413801860282,0.5752923861491882,0.478033974591761,0.5058459956965914,0.3429705183497509,0.7678910674808435,0.450091934269748,0.5928932757806675,0.27871778941236064
0.36941357651466594,0.6348155590821724,0.46205313381276647,0.4052318104652161,0.5454392998808779,0.4802002351645608,0.4828243083188939,0.34025091420234954,0.7291759527023982,0.45713866857286994,0.5785493586472213,0.28846703519703903
0.3565635810288973,0.5992599426484477,0.4471870311143446,0.37633747479687224,0.5186200700721587,0.47355525136895105,0.4561927645452481,0.33061768929475605,0.6892860550266927,0.4567794962849692,0.5583752519915239,0.28191752991902747
0.33029087347670566,0.5489901263256062,0.42183861780598536,0.33745649164644015,0.47259152845092145,0.45678218960869627,0.41121981468966046,0.312044354534245,0.6332604197530849,0.43857305325968676,0.5321667707091202,0.2638347589980357
0.2979290824559036,0.4973290437727484,0.3907226155861093,0.2981220633314692,0.4248868865444863,0.4343269625849677,0.3630579620398879,0.28384529910224937,0.5782732132749634,0.4112388570923326,0.4978145542944414,0.2346906453079875
0.2657004497636093,0.4563875310460869,0.36451666453309417,0.2671066362787872,0.38485592823248654,0.4155361112228359,0.3264712090191661,0.26001045233301895,0.52873478363732,0.3806420343616414,0.46678185911426945,0.21289317071088792
