x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0.26234553860124016,0.5360456148796002,0.3794782775831844,0.3241616097614611,0.19680844105622286,0.28764340393091264,0.47789728438966184,0.3829522023131441,0.2399990550894859,0.4071886397429398,0.28029972610558546,0.48145077580641477,0.30241518028292613,0.25029125599322366,0.34131361005565963,0.1746820915743701,0.3171441234207244,0.3490765625887279,0.42041203030266605,0.2178178735042164,0.38374903046489645,0.4924951302184046,0.44338791654038984,0.22097413039764652
0.25928415605286326,0.5167281330422052,0.3720009276449253,0.30484485781772497,0.18579619223354948,0.28213971066539,0.4664319544905753,0.3731729728263613,0.22441461960281472,0.405688926560125,0.27150991886675685,0.454355619871936,0.2880434145388224,0.2386035154518684,0.3368265210928372,0.16127935324580656,0.3060760764779495,0.34289058357557894,0.3902399865224256,0.2118769613034924,0.36271017104330666,0.4940832174011183,0.4305302081004579,0.21053873098431938
0.2578919929898344,0.5107829443052069,0.3664660914374229,0.2921564035002941,0.1780429574487816,0.2789971410302029,0.4648245832923998,0.3718635418789084,0.2131934626974159,0.4047744825120279,0.27374215839287874,0.4392788050462087,0.2789985030199369,0.23255344419138094,0.33663536671804656,0.15581389718527153,0.29704956842805086,0.3391456931494431,0.3705456201144455,0.21634260848267797,0.3473430496972376,0.5011941277392504,0.42155175082567925,0.20175727709872252
0.25744159210299006,0.5102890066728399,0.3696819619539081,0.29376228376362884,0.177832387938136,0.28597010573809994,0.4568064963270017,0.3741451975210279,0.21501908911204315,0.4140910990477415,0.2927784091479056,0.4370292526082998,0.27885316169699026,0.22776790594790328,0.34526573102173963,0.15560167129458125,0.29245634067968507,0.34357297441669,0.36254456755775283,0.2235413405864436,0.34509352475992333,0.5095913521963042,0.4243563329366969,0.20014153043769886
0.2668968277757064,0.517569827393362,0.38354001742508853,0.30836879407804235,0.1926395330626001,0.30419754834598645,0.4842412130394708,0.3870866841355929,0.23542155792452338,0.4302438506961047,0.32004542415954507,0.45056741797563443,0.2918966849004159,0.2272373552825504,0.3644216813887587,0.16553478135075414,0.2839263723774401,0.3539013024446815,0.3704450237960169,0.24888116994870282,0.36101775537864594,0.5283859993695743,0.44261310482835226,0.20268916707261092
0.2954186723022145,0.5378485220558225,0.4111691622709872,0.33536816260326324,0.22599933331458455,0.3404018829320957,0.5216901932330695,0.4266539636741998,0.27290603236536565,0.4605658829818763,0.35963446421136236,0.47584225527262297,0.324310953965341,0.2453315975880315,0.40211749048589257,0.18626091457485675,0.29948511588117765,0.37879355343106424,0.39149525453973577,0.30058059379808416,0.386520067640446,0.5651960395327856,0.47325727294477854,0.2261404366411158
0.3307033478121409,0.55600673199702,0.432304094029765,0.35662178375120107,0.25192045632060167,0.37768164205204274,0.5579157763368189,0.4576498199698525,0.3007245274471576,0.49904721277837377,0.40820151157009815,0.4940077461316146,0.3447321468023778,0.276813921905304,0.431493536938678,0.21007509888884446,0.32443371007396554,0.40279914544473966,0.4160290686678525,0.3476251693870332,0.406856817989549,0.6127780213245815,0.489446019400527,0.25058447670967476
0.3401621914183393,0.593256714468912,0.45584973331210793,0.3911287874091709,0.2679214978498727,0.39229050434165647,0.576320124582105,0.4705182046833434,0.32658691058190514,0.5112307910287941,0.43023326564079434,0.529639298996609,0.37049720721217044,0.28643829300656076,0.44104714534414835,0.22239381061277558,0.33666712554768075,0.4109411683266999,0.4560195071732019,0.364117002532516,0.4431093109568259,0.6272260534130105,0.5151802632512074,0.2714032476978745
0.33745743157629277,0.6408057419096016,0.4867858610181767,0.4297307189985641,0.2917507847406901,0.40465785330882953,0.5950932708238281,0.48292759874086183,0.3525675614784932,0.503733018648094,0.43662747004091607,0.5765077107903713,0.40086803664943566,0.28126881581478225,0.4513875587784957,0.2335273932431964,0.35085140439472284,0.4021796813726011,0.5032210426298336,0.370300540196427,0.48230786684270915,0.614799153090903,0.5517896058991846,0.3004421839464151
0.3323256771478024,0.6966355483116157,0.5183378169316089,0.46984274901726897,0.3088893813509766,0.4143039308697704,0.6103759955038213,0.49531348757684884,0.3791116656054522,0.4944417938140809,0.4406027167995569,0.6322726273368533,0.4299152023083011,0.27855430021075384,0.4595648152472481,0.24381868706451518,0.3715480742582642,0.397452760640494,0.5562311984559394,0.3773952239370494,0.5269359408853425,0.6042790434183808,0.5924060949988873,0.319829717550076
0.32157449546175826,0.7532786660426634,0.5514669524308764,0.51393684136445,0.32879880174615356,0.42109169604519553,0.6135499431104203,0.5090881870721673,0.40722764125968297,0.47689738661125913,0.43942760672545483,0.6878723722881002,0.4603465313868211,0.2806720303132195,0.4676202973956455,0.25240426507079283,0.376070544027953,0.3815184344765941,0.6139086036419552,0.3762241260043797,0.5726855479512266,0.5819334105987259,0.6313102907907265,0.33309853203933976
0.3112062834051697,0.8029882665267587,0.5762407525169808,0.5539015836816853,0.34188883073075016,0.4230572651491957,0.6124795963961244,0.5158340831759886,0.4367041849714095,0.4581123333152714,0.4364769290944183,0.7371518219768135,0.49248129029642934,0.2720735520668836,0.4740392754999655,0.2551162252037494,0.3816056341271322,0.36004406380707626,0.6655861887357291,0.3748899169104701,0.6139790353897248,0.5581033149141686,0.6656673066341021,0.34785960492118817
0.3005289709408784,0.8422315758883783,0.6022184581922536,0.5898977952224714,0.351531223907918,0.42025316273787255,0.6124308646713761,0.5201316438368964,0.4638871150787612,0.4413980724853059,0.434850216444457,0.7765056336828778,0.5220028252240604,0.27040161556349845,0.47481158737944534,0.25754557139542533,0.3851675495894133,0.34095651891864764,0.7114431076272694,0.3739252048721397,0.647967278382483,0.5324062511747235,0.6945758169223336,0.36541979353485937
0.2904458854785122,0.8691220739054881,0.6166900867999167,0.6196209476340564,0.36347568541910324,0.420643229179309,0.601068737788441,0.5240749109772906,0.48207096323111354,0.4256499859934809,0.43722145772245086,0.8093769798855807,0.5451901268584056,0.2662114959133979,0.4823314645033287,0.2597889548354496,0.39317657805148065,0.3263716822849896,0.7432529229900088,0.3756734379477601,0.6727658719301971,0.5136032141960365,0.7143342534903202,0.3800805443773276
