x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0.2539186072423558,0.3697009492601542,0.47004773598004534,0.3295717075550134,0.2785030242857143,0.17323578462101266,0.3903468523749927,0.22785339366899038,0.3464088274167734,0.4291193722919937,0.32018754261778376,0.28849838303191566,0.44394910723843745,0.33996108092815724,0.19399488901948475,0.38374078844093357,0.6158291717162728,0.2989622573076288,0.5149976070808822,0.21875265742419467,0.4640572803284135,0.2938939080720528,0.5653959689623729,0.3870860263200556
0.23759659325511812,0.3494061494146929,0.4607730860865334,0.3127877658874781,0.27352740501756795,0.16086272370012394,0.37925914902557767,0.20870710782776022,0.3348600032950968,0.405438260929124,0.31618010489235326,0.2767040848253098,0.43878769345247426,0.33603605118958924,0.17836268184421186,0.3755232372091402,0.6124035291720633,0.2877674272919721,0.4900699835591832,0.20891293697086769,0.4380785350297745,0.2749726065026695,0.561641684182971,0.38114575892672303
0.22886617522551675,0.3359383504587802,0.4580035673444005,0.3002039171674436,0.2738940024658387,0.15248868586141,0.3732702429911565,0.1975594746695094,0.32823803217199354,0.3917932237232676,0.3131485779629619,0.270934034527516,0.43928551739705307,0.3342041319864504,0.1756486492320123,0.38134693494460514,0.6214633303646887,0.28161701096170405,0.4777619667519312,0.20738823149764363,0.42319694488054316,0.2637526916441009,0.5625084716171505,0.3814014118646015
0.22850827777469024,0.3316819259313501,0.4628125679814722,0.29817143189082634,0.28475234338975647,0.14908423393577278,0.380121821766205,0.18991256657503822,0.32808340515705475,0.3881796608775704,0.3179721098812518,0.2723517542426563,0.44865675229484836,0.3459176614078656,0.17847903570938176,0.38476375752493036,0.6324693274543403,0.281165738518156,0.47400453834389017,0.21265656338292865,0.4201454046164425,0.26104062905060893,0.5696597424416098,0.3880337225663386
0.24691246717763185,0.3447237228559058,0.47750634217110294,0.31324060727982495,0.3039602850406686,0.15643678575318137,0.39873185883213974,0.1965704889170409,0.343856179730191,0.39801162052534556,0.32547756424791147,0.2787669612672465,0.47022237797252464,0.36173925848107974,0.19459598079985763,0.39820778169146825,0.6500716181819384,0.29380564129679354,0.48988402204488946,0.22492961137211848,0.4376774808678394,0.2740602176572832,0.582224362370733,0.4014365264371347
0.2828676588813613,0.37196565770711093,0.5096007662953737,0.33927930439960274,0.3407250214015561,0.17833063666050705,0.4311568438089599,0.22633115603578802,0.3767805008700072,0.4207241992634143,0.35333315868086773,0.29950977244234356,0.5102661083034302,0.39870889238570284,0.22905735584658465,0.43044843544925165,0.6947531275353273,0.3197888626779372,0.516123727641638,0.2557509011663992,0.4630975440249871,0.300723296004197,0.6123545972175396,0.4305934488688111
0.3135650284015861,0.39616272358478494,0.5420427453053185,0.3639888902800313,0.374836681807155,0.20155317749068216,0.45079584841557185,0.25968050768310497,0.3973444808248493,0.43720150428273924,0.3837892577344373,0.3342073180600852,0.5593532716408048,0.426472726213303,0.25981505347485273,0.46798418417925314,0.7530331015822963,0.36058087603186073,0.5406797471316586,0.2918766007593532,0.4832854541127872,0.3210419328226439,0.6528959752466572,0.46882718434834686
0.33992126131274586,0.4312867655349313,0.5646335936743091,0.3979892543158566,0.388098154955991,0.2154021595561941,0.47360256758159924,0.2767587592390589,0.41678109633092936,0.4735539893192687,0.39044693326282165,0.35000074524921604,0.5726497360053215,0.4381285291167579,0.28214915968226884,0.48416749869088443,0.7784396771005969,0.38346737091043437,0.5861701146656769,0.3057148716986605,0.5197139459363911,0.35091362070788656,0.660811629622145,0.4834415426891097
0.3686179440181156,0.4707500326635788,0.5824417308266175,0.43726188506538755,0.39664693644063603,0.2294538707557418,0.505475169721131,0.29093681606778793,0.4441604677293599,0.5171163533141463,0.3830482910668451,0.3678375521880243,0.5577211741293662,0.4496795608232589,0.3114651423728812,0.4896423128656532,0.7721533491000853,0.39540988529894283,0.6386213829821569,0.30817444712910125,0.5666753424665129,0.38908607204620005,0.6498014930185998,0.4742363609969087
0.39678036640116615,0.514472425423087,0.6068686697982648,0.4777114968627999,0.40730610256742256,0.23941573672202074,0.5369048164671942,0.3024817619876082,0.4661905366044029,0.5665142915305473,0.37721110820860737,0.375420273881938,0.5462963521215708,0.4622353469286551,0.337610318463427,0.496048837846809,0.7747055490810213,0.4083856945698846,0.6975598965915412,0.3095448729407483,0.6226175361722649,0.4214783193867163,0.629228076396199,0.4624344050306744
