x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0.49585596976142815,0.48920848624650204,0.1789103301019201,0.2691939030538736,0.3949965959056199,0.3051170228750108,0.3611214857519456,0.2870423569635983,0.21417111837951963,0.24419241440550749,0.4308760639056217,0.3426064541370878
0.49076346403191495,0.46386365167855437,0.1670924001590469,0.25160405951897835,0.39144519921013143,0.2883332891284864,0.3461320925644641,0.28153488595351106,0.19940553876580255,0.2338773530529685,0.4079239437730167,0.3366652979232121
0.4907342220852871,0.45114245612889203,0.15974601545500014,0.24141908573991838,0.3915235784509538,0.2788738490435755,0.3361286855650274,0.2810455269211531,0.19392570971948642,0.23144489173922944,0.3947780022552775,0.336211301627998
0.49766205316604256,0.44817094998179124,0.15657252417335854,0.23852498752144558,0.3989954779181905,0.27619097693421063,0.337559850180153,0.29014635533668603,0.1962509175487099,0.23600970436283022,0.39171378729780865,0.3419230727001815
0.5136191102126156,0.46357594454252843,0.16401276866618714,0.2441678625716363,0.41461709693384435,0.291201532255539,0.35337189550246256,0.30869401194866386,0.2121142307272105,0.24663271449164104,0.4046812618824672,0.35607712109935774
0.5483568313653808,0.48962387906782684,0.18749603161420694,0.26874703545252443,0.4458055769421827,0.3208084312012912,0.38308443601875164,0.3413922955406581,0.2484431009090203,0.2768892258387198,0.4295130832691984,0.38743758365640835
0.5933265487379776,0.5129413597502518,0.212010974582554,0.30495045582391145,0.48605188304922176,0.3442034347533294,0.4052972333699186,0.3758439669873762,0.2800728052686093,0.30961515393102507,0.449009329963865,0.41954319275453245
0.6078470629496576,0.5514939311197176,0.2247757546002106,0.3233672606426894,0.497078621045371,0.3720098000222981,0.4339486440636808,0.3896430258863396,0.30453795392534194,0.3221272515109663,0.48359049696620726,0.4366163698756856
0.6011362251775941,0.5978211042329664,0.2374399616314407,0.3351831082121762,0.4820313146206044,0.4061327825457689,0.46906427334247325,0.40014440620523967,0.33580989557516444,0.3260974390138847,0.5241188138388041,0.44866812691832175
0.5921045747211938,0.6527608815363591,0.24928276239035707,0.3473995678211307,0.4678187589413571,0.4360361665616289,0.505674110863593,0.408132154466107,0.36243718759175775,0.32738290251259117,0.5706723351522843,0.4594189354181385
0.5776439739977245,0.7079309287941831,0.25586113006480876,0.3499780318042834,0.4436765776916617,0.4702739049772928,0.5459363691540724,0.4110583911729617,0.38219805469080464,0.3281777594514638,0.6196606892436717,0.4670539021319945
0.5582703768228038,0.7554771227003086,0.2633163800189673,0.35296658132868125,0.4176899502860619,0.49972874319685195,0.580692253281522,0.4112191670773691,0.40201531455933115,0.32138897595455673,0.6649943963097568,0.4695329833021938
0.5379468790049623,0.7937068589215444,0.2689333557244079,0.3556952623851033,0.39830089308290617,0.5294308907567674,0.6129710157597975,0.41282155311315544,0.4189186789954916,0.3124744794064193,0.7029647159604545,0.4686314921140652
0.5204985350902647,0.8211994196898179,0.2730845782537902,0.36076981512093437,0.38194954911906875,0.5520201176164761,0.6359348031514184,0.4069840317828621,0.43253606104463055,0.30600080052892237,0.7307436898021106,0.4681773354922167
0.506072066857255,0.8363241177527576,0.2757402450447657,0.3624112970459009,0.3721649905874301,0.5668787251877939,0.6507607063380355,0.404408615222701,0.44087428951556756,0.30248518566638694,0.7436109478795877,0.46888924052840053
0.5025523339320264,0.8381202815475319,0.27557205087824743,0.3663009199873412,0.36567020261638833,0.5723959489242152,0.654504034373327,0.40621060696900557,0.44541026715855064,0.3014497306475117,0.746626241726517,0.4688861035285878
0.5031057909419833,0.8282021029846848,0.2723570585448231,0.3797166066871478,0.3615433537344806,0.5637806173608987,0.6463095999062544,0.40046931553151405,0.43917255092134144,0.2974584923686537,0.7339432132407305,0.46787705935890916
0.5202277220426337,0.8028556481547668,0.27207413598904623,0.4024500135893639,0.3720214194967284,0.5409547491177469,0.6178525640599761,0.3926628297817074,0.4241359454731097,0.29719198172539846,0.7065092206521953,0.4716121997525104
0.5391979850034755,0.7625057413276014,0.276179885900088,0.42747207804769427,0.39394616675060184,0.5118781858692041,0.5845742897358176,0.3864543163926035,0.4101743007259195,0.30665800309528224,0.668368202758964,0.47563943557013216
0.5341532231931847,0.7231395593673458,0.28044016520553955,0.4367641636849162,0.39362708360416343,0.4895359339918757,0.556808433750006,0.3679965626069428,0.4001319829839882,0.3113101537168469,0.635984977549106,0.46915069661740927
0.5277776735248659,0.6856114111336875,0.26853123723768696,0.4350387013933704,0.3884607370573413,0.4586442690373551,0.5279655096848141,0.3417794371944112,0.3796331259504325,0.3025108621859207,0.603316548247052,0.45246481536904043
0.5067486636892334,0.6321791330123835,0.24808247488992233,0.4217429694514641,0.3776351825551718,0.41358011383567833,0.47989737239837915,0.3139544322872096,0.34488453512227557,0.282897792545355,0.554243720958677,0.4281126516018786
0.47927733191102034,0.5768626083491444,0.22369266979600852,0.3941010793094207,0.35513886912979775,0.3654349646989317,0.43296428970372836,0.2810347526415614,0.30131524291129375,0.255432527441343,0.5021601774462177,0.39789011056417256
0.45411946366823397,0.5298134009246154,0.2025992119511108,0.3613714986950035,0.3316164836265832,0.32997865663229,0.3936417802599312,0.2551376769840995,0.26868947473220206,0.23072341332742322,0.45893564264480036,0.3692816645298649
